,id,created_at,text
11,1467623852100497413,2021-12-05T22:36:08.000Z,CEO AB Investment Management Corp and ex- CEO Canada Mortgage Corp pinpoints Poilievre a fearmongering nitwit. Govt 'spending' not cause of inflation; covid related supply/demand is; ditto housing 'bubble'. #cdnpoli  @pierrepoilievre #fakeeconomist  https://t.co/b3XEkBlBip
12,1467623760698220546,2021-12-05T22:35:46.000Z,"Canada: Silent on the fact globally, western countries with access to the greatest resources have the highest # of covid cases &amp; deaths, failed to control the pandemic, allowed the proliferation of anti-vaxx, anti-mask hate groups. #OmicronVirus  #MedicalApartheid  #MedicalRacism"
13,1467623757581893633,2021-12-05T22:35:45.000Z,Canada: Barbaric Cultural Practices in 5 tweets.  Covid Pandemic Edition  #OmicronVirus  #MedicalApartheid  #MedicalRacism #PoliticalGaslighting
14,1467622366935064581,2021-12-05T22:30:14.000Z,"Canada Reports 15 Cases Of Covid-19 Omicron Variant, Severe Sickness Pattern May Climb Again https://t.co/QE8C5jcyhP"
15,1467622360442277888,2021-12-05T22:30:12.000Z,"Canada Reports 15 Cases Of Covid-19 Omicron Variant, Severe Sickness Pattern May Climb Again https://t.co/VMuzj87iTp"
16,1467622052047765508,2021-12-05T22:28:58.000Z,Canada restaurant: 42 people test positive for COVID-19 following a birthday party at a restaurant with a strict vaxx passport policy so all guests were vaccinated 🤔   #NoVaccinePassportsAnywhere   @rpoconnor @GRHutchinson https://t.co/E95sOynlXS https://t.co/HgN9H57HtZ
17,1467622042270851083,2021-12-05T22:28:56.000Z,#covidplan Covid Pandemic Plan as Police Captain https://t.co/yQJYhopTUV #ksa #uae #usa #aus #qatar #canada #AustraliaHasFallen
18,1467621715631030278,2021-12-05T22:27:38.000Z,"@erdocAA @fordnation Do as Ron DeSantis did in Florida.  No shutdowns, no school closures . Unlike Canada's msm is falsely reporting Florida has the lowest covid cases in the US.  Thanks to leadership."
19,1467621608328208386,2021-12-05T22:27:13.000Z,Breaking News: $EPWCF Empower Clinics Successfully Completes Health Canada Review To Sell Covid-19 At-Home Saliva Collection Kit      https://t.co/wpMkxyXJ6Q      #MWN #Stocks @bouk_daryl  $ZG $LGVN $Z $AABB  via @MarketWN
20,1467621511125258247,2021-12-05T22:26:49.000Z,"Sask. reports 70 new COVID-19 cases, no new deaths https://t.co/sJY4sOrWVM"
21,1467621506243043335,2021-12-05T22:26:48.000Z,"Sask. reports 70 new COVID-19 cases, no new deaths https://t.co/1G6gDoSiUO"
22,1467621243071303680,2021-12-05T22:25:46.000Z,Covid-19: Omicron not fuelling a surge in hospitalisations in the US – Fauci https://t.co/Eoay8vI3tg
23,1467621224377425928,2021-12-05T22:25:41.000Z,"@VasSoloPlus @CBlipko @jordanbpeterson Density is about the same. 84% of Canadians live in cities. US is 36% obese vs Canada at 29%. So US is ahead there  The main reason that US has 3X covid deaths is no masks, poor vax uptake and political messaging not to worry the virus isn’t a thing."
24,1467620876782694402,2021-12-05T22:24:18.000Z,"@RachelNotley I have been discarded from society, held prisoner in canada and have a government that encourages contempt toward me when I have done nothing wrong.  All this, and I have equal or better protection from covid than the vaccinated do."
25,1467620831719301126,2021-12-05T22:24:08.000Z,Canada's CREEPY Demonic Covid Christmas Advert / Hugo Talks #lockdown #2020 https://t.co/qa97gJbNII #LBRY via @OdyseeTeam
26,1467620719391428611,2021-12-05T22:23:41.000Z,"White-tailed deer in Canada tested positive for covid. When tomatoes started testing positive a year ago, didn’t you realise that the tests are meant for behaviour modification and not actual discovery of anything?"
27,1467620282055729159,2021-12-05T22:21:56.000Z,"Heute angeschaute Serien:   Bob's Burgers #1115 Dead To Me #205 Aggretsuko #203 &amp; #204 Drag Race Canada #207 Kim's Convenience #103, #104 &amp; #105 It's a Sin #102 &amp; #103 South Park: Post COVID  Uff. #serienrob"
28,1467619747575611396,2021-12-05T22:19:49.000Z,BREAKING: 2 new COVID-19 cases announced Sunday linked to Souris school #covid19 @CBCPEI https://t.co/MGNsdSWMi6
29,1467619285673545730,2021-12-05T22:17:59.000Z,"@CPHO_Canada It looks like you forgot to attach the weekly report of the vaccine side effects, but here is:  https://t.co/5iB2E5G9pI"
30,1467619230682075137,2021-12-05T22:17:46.000Z,"Must watch video.  Doctor discusses Ivermectin success in India, questions Canada&amp;apos;s COVID approach https://t.co/2hvkqIdlCL"
31,1467619220951375881,2021-12-05T22:17:43.000Z,"In April this year, I rose in the House of Commons to ask Justin Trudeau’s Health Minister if Canada was looking into treating COVID patients. She dismissed my information as “fake news”,  it wasn’t then and it isn’t now. https://t.co/TXvSEbYPoA"
32,1467619122817155079,2021-12-05T22:17:20.000Z,"The suspect, Christopher Jesus Costanzo, was reportedly turned away at the border because he lacked a negative COVID-19 test. https://t.co/xTxkZyQrjL"
33,1467618589087838219,2021-12-05T22:15:13.000Z,News; $EPWCF Empower Clinics Successfully Completes Health Canada Review To Sell Covid-19 At-Home Saliva Collection Kit      https://t.co/CCYzXopj9P      #MWN #Stocks @MarkBugden3  $Z $LGVN $ZG $AABB  via @MarketWN
34,1467618505512030209,2021-12-05T22:14:53.000Z,"This certainly seems like a completely baseless extra layer of Kafkaesque absurdity on top of the already-pointless travel bans (Omicron is already present in many parts of the globe). Precisely what is the rationale here, @JustinTrudeau @CPHO_Canada?  https://t.co/7tarpYJbHy"
35,1467618103903219713,2021-12-05T22:13:17.000Z,@jkenney JK where are you planning on working after the next election??   Mom's basement in Ontario?  Your UCP never got the chance to sell off the Alberta oil and gas industry to Ottawa so PM of Canada is out because Canadians hate you  They call you uncle Covid around the shops in Nisku https://t.co/YelN8xzF3B
36,1467617642118852608,2021-12-05T22:11:27.000Z,@stelladamasus Please Retweet. Best Christmas items  2021  Top Item  Link  purchase Description.  My YouTube Channel Link  https://t.co/WAvT9wHgQ1   #short #christma #uk #london #canada #Christmas2021 #December2021 #Christmas #COVID19 #coronadebat https://t.co/G3w2HAjRIv https://t.co/djUtI3jR1m
37,1467617502364680195,2021-12-05T22:10:54.000Z,"@ezralevant None of the above  Free your face  Free your mind  Think for yourself  Absolutely criminal to think the measures taken are doing anything for your health &amp; well-being 😔⤵️ N.B. COVID-19 roundup: Winter plan goes into effect Saturday night, 97 new cases https://t.co/gwKvamHuhN https://t.co/2QT7BvdRMH"
38,1467617418319216647,2021-12-05T22:10:34.000Z,Best Christmas items  2021  Top Item  Link  purchase Description.  My YouTube Channel Link  https://t.co/WAvT9wHgQ1   #short #christmas #shorts #usa #uk #london #canada #Christmas2021 #December2021 #Christmas #COVID19 #coronadebat https://t.co/z7vrmU8yvi https://t.co/PFQ8sXJqku
39,1467617343677337609,2021-12-05T22:10:16.000Z,@HilaryWollis @BogochIsaac @robfoot Really? how so?  How many kids have died in Canada from covid?
40,1467617329844568067,2021-12-05T22:10:13.000Z,News; $EPWCF Empower Clinics Successfully Completes Health Canada Review To Sell Covid-19 At-Home Saliva Collection Kit      https://t.co/iCfHrOuGjF      #MWN #Stocks @bouk_daryl  $Z $ZG $LGVN $AABB  via @MarketWN
41,1467616844588609536,2021-12-05T22:08:17.000Z,Non-medical exemptions for COVID-19 vaccines pose challenges for Canada’s human-rights commissions - The Globe and Mail https://t.co/erbpeM0pwz
42,1467616505718362113,2021-12-05T22:06:56.000Z,CAMPS COVID CANADA https://t.co/qklx8DYsXA
43,1467616288704921601,2021-12-05T22:06:04.000Z,"Canada rejects COVID-19 test results from Nigeria, 9 other African countries https://t.co/kSDlGa6rpx"
44,1467615702655938561,2021-12-05T22:03:45.000Z,"Canadian employers, facing labor shortage, accommodate the unvaccinated. Canada's tight labor market is forcing many companies to offer regular Covid-19 testing over vaccine mandates, while others are reversing previously announced inoculation... https://t.co/f5RkuKGAfj https://t.co/7Drs4ydoLR"
45,1467615309171417093,2021-12-05T22:02:11.000Z,"@6974searchlight @BogochIsaac What are you talking about? The Government of Canada provided $24B in additional funding to provinces related to Covid, more than a 25% increase in federal support over the previous fiscal year.  The feds also purchased vaccines and tests — normally a provincial responsibility."
46,1467615234043097091,2021-12-05T22:01:53.000Z,"@ValValpuriam @LeslynLewis @PierrePoilievre Both are compromised  Pierre congratulating Higgs from NB this week..  New Brunswick 🇨🇦 😔  N.B. COVID-19 roundup: Winter plan goes into effect Saturday night, 97 new cases https://t.co/gwKvamHuhN"
47,1467614943935619076,2021-12-05T22:00:44.000Z,CANADA: Covid camps! https://t.co/4BzbFlJVCz
48,1467614774842343427,2021-12-05T22:00:03.000Z,[CA] Have questions about the COVID vaccines? @COVID_19_Canada has Zoom Q&amp;A Sessions every Monday/Thursday at 8PM EST that will connect you with volunteer scientists &amp; clinicians! Register for a drop-in session here: https://t.co/O4jtUswRcA #COVID19CA #vhcCA
49,1467614772216610823,2021-12-05T22:00:03.000Z,"I'm in #NewBrunswick;  Terrorists pretending #antiscience #antivax #antimask BS is the norm here are liars.  Pls R&amp;B the account below to stop the spread of misinformation in #Canada.  If we all stand on guard to keep Canada free from #COVID, the terrorists will die off. #cdnpoli https://t.co/eehptQJyyA"
50,1467614607418212361,2021-12-05T21:59:24.000Z,It took Covid for you guys to realize Canada is racist too💀 https://t.co/T6OCV9dO3u
51,1467614347396534285,2021-12-05T21:58:22.000Z,"""Canadians who provide a negative PCR COVID-19 test from an accredited lab in South Africa within 48 hours of departing will be allowed to return home for the next week or so...""https://t.co/0Jop8LnSNt  #Canadians  #SouthAfrica  #covidtest  #travel"
52,1467614196779171850,2021-12-05T21:57:46.000Z,"@BillMallory @erinotoole Unfortunately O'toole is sewage just like Trudeau he has not once called Trudeau or Premier's  out for the lockdowns or draconian measures ⤵️⤵️⤵️⤵️  N.B. COVID-19 roundup: Winter plan goes into effect Saturday night, 97 new cases https://t.co/gwKvamHuhN"
53,1467613476440924160,2021-12-05T21:54:54.000Z,"Why give these people air time?  Two years into a pandemic and they decide to travel outside Canada, knowing there is a big risk involved.  Meanwhile the rest of us only go to work and home, using curbside pickup for groceries. #StayHome #COVID19 https://t.co/BSea8rwcdF"
54,1467613175822618633,2021-12-05T21:53:42.000Z,"❌❌❌COVID DETENTION CAMPS are open in CANADA!! THIS IS HAPPENING NOW! DO NOT COMPLY AMERICA they are built here!  This “illegitimate administration” is preparing to open them right after the NEW YEAR! The mandates are failing in the courts, so they are getting DESPERATE! ❌❌❌ https://t.co/l4FQop7PcU"
55,1467613161532448769,2021-12-05T21:53:39.000Z,@gmbutts Ban all international flights into Canada! Do the right thing! Covid variants kill innocent people!!
56,1467612555103379458,2021-12-05T21:51:14.000Z,"Wake up, Canada! #onpoli #nbpoli #politics #cndpoli #restrictions #NewBrunswick #GovernmentOverreach #lockdown #COVID https://t.co/OdzTE7PLK1"
57,1467612531686526980,2021-12-05T21:51:09.000Z,"The Canadian government says it will not accept results of molecular COVID tests done in Nigeria and nine other African countries.  The other affected countries are Botswana, Egypt, Eswatini, Lesotho, Malawi, Mozambique, Namibia, S…https://t.co/T7srzktjro https://t.co/kKKQAjhOgz"
58,1467612451546046465,2021-12-05T21:50:50.000Z,"I'm crying, South Africa, an African country found out a covid variant, while Canada did nothing. They're not even hiding their agenda, trying to make covid seem like an African disease 😒 https://t.co/6C0fOQSZYM"
59,1467612280254783488,2021-12-05T21:50:09.000Z,"How long before it dawns on people that ""COVID"" is a ""positive"" on a thing called a ""test"" but which isn't one?  Seems that by the time it does, Canada will look like a scene out of Mad Max – the people having perished of their own stupidity in that idiocracy. https://t.co/u9Si8N8FVS"
60,1467612171693531146,2021-12-05T21:49:43.000Z,"3/ And more on religious far right's involvement with the COVID conspiracy movement, from @StephanieCarvin, @AmarAmarasingam and @ARCCollective  here:   https://t.co/F5K8ONKuLC"
61,1467612019318685702,2021-12-05T21:49:06.000Z,#Canada Trying to Deny #Food to Unvaccinated?  #Unvaccinated #Coronavirus #CoronavirusHoax #DeepState #HumanRights #Propaganda #Censorship #Covid19 #ScamDemic #LockDown #Tyranny #Treason #Facism #Genocide #Vaccine #Jab #Injection https://t.co/DPW8oTbni2 https://t.co/2KVIhD3FNs
62,1467611478450741260,2021-12-05T21:46:58.000Z,Let's suddenly make this news cus certainly couldn't be from anything else.🤡  #cdnpoli #Canada #CanadaGoose #CanadaLovesYouBack #CdnMediaFailed #cdnmedia #COVID19 #OmicronVariant #VaccineSideEffects @SpencerFernando https://t.co/iCkCdnXDBE
63,1467611405797007366,2021-12-05T21:46:40.000Z,@jordanbpeterson Canada has 70% fewer covid deaths than US. Thank goodness we have prudent and intelligent mitigation!
64,1467611352495648768,2021-12-05T21:46:27.000Z,@LittleGoatCR @RebelNewsOnline But IVM doesn’t work. All the “scientists” in Canada say COVID can’t be treated with an anti viral.  Oh hang on……apparently Big Pharma has just made a new drug to rid us of this flu and it’s an…anti viral ????? 😳   They really think we’re that stupid ?? 🐂💩
65,1467611268408389637,2021-12-05T21:46:07.000Z,"“Canada's big banks are at last showing signs that COVID-19 is taking a financial toll.”  I call bullshit, no bank in North America had skin in the game. They didn’t pause interest on loans or credit cards and continued to change lots of fees.   #scum"
66,1467611242282029056,2021-12-05T21:46:01.000Z,"@AlconaOnt @JohnCornfield6 @fordnation You take the test in canada,  Go to states back within 72 of hours of test What do you think it will change If you are exposed to Covid it takes 3 to 5 days for symptoms"
67,1467610823598223361,2021-12-05T21:44:21.000Z,"Welcome to Canada. This despite double vaccinations with proof AND a Covid test within required 72 hours. A serious curse comes to mind. Leave us alone, you authoritarian wannabes. I've so had it with all this. Particularly since I know it's driven by naught but opinion polls. https://t.co/1rHgL8SAQ9"
68,1467610631713001472,2021-12-05T21:43:36.000Z,"#CdnMediaFailed     Hundreds, if not thousands of elderly people were starved, euthanized and neglected to death.   Many of the deaths tolls that led to the restrictions were NOT even COVID deaths, plus they were the oldest &amp; sickest to begin with.  https://t.co/6C41YafzEz"
69,1467610504839503880,2021-12-05T21:43:05.000Z,COVID-19 in Sask.: Canadian military leaves province as active cases decrease https://t.co/xiNEKwdfGR
70,1467610043285704707,2021-12-05T21:41:15.000Z,@Lucidity807 all travelers into Canada must be vaccinated and need to take a PCR test 72 hours before arriving at the border https://t.co/YHsmKDK4Ik
71,1467609969751113736,2021-12-05T21:40:58.000Z,"N.B. COVID-19 roundup: 118 new cases, one death in Saint John region | CBC News https://t.co/MI5lp0bejf"
72,1467609853145268234,2021-12-05T21:40:30.000Z,"@BKsCorner @TheKaranMenon Yes, there were ≈2B vaccines donated to poorer countries under Covax — these doses were funded by rich countries, incl. Canada. India has only 34% fully immunized — yet it has multiple domestic vaccine manufacturers producing  Covid vaccines &amp; exported millions of vaccines."
73,1467609817611223044,2021-12-05T21:40:22.000Z,@vickilawrence Hi I’m Curtis been watching since the 60s and still do!on you tube of course..I had such a crush on you!guess a typical fan comment I’d think?hope your well and stay safe I live in Canada 🇨🇦 so Covid central well extra because of the cold hope we get this gone!big hugs and thanks
74,1467609322372796421,2021-12-05T21:38:23.000Z,"@AbsolutelyBlake Hey man. As someone who is doing COVID research here in Canada, I am open to a discussion with you on how the virus ACTUALLY works. No bullshit political propaganda. My DMs are open if you wanna chat/know actual facts."
75,1467609259110191109,2021-12-05T21:38:08.000Z,"Canada’s tight labor market is forcing many companies to offer regular Covid-19 testing over vaccine mandates, while others are reversing previously announced inoculation requirements even as Omicron variant cases rise.  https://t.co/cMM6fXheAk"
76,1467609165656903685,2021-12-05T21:37:46.000Z,@CPHO_Canada Vaccination rates are unrelated to covid case numbers https://t.co/ND7NSThnXD #wakeup #NoVaccineMandates
77,1467609108383739907,2021-12-05T21:37:32.000Z,@CPHO_Canada Vaccination rates are unrelated to covid case numbers https://t.co/ND7NSThnXD #wakeup #NoVaccineMandates
78,1467608960261832706,2021-12-05T21:36:57.000Z,@KremlinRussia_E Oh Canada exports its elves ( soviets ) again pushing ‘ space X Christmas ‘ likes its 1998 . Unfortunately Mr. Putin has been used as a prop but this is how ‘ the sixth sense ‘ ugly Christmas outfits Disney mini mouse holes ’ red nosed secret US government Covid
79,1467608219333894151,2021-12-05T21:34:00.000Z,"K I just discovered ice hotels and that there are some in Canada.  Which is cool.  I was just thinking because I know hotels are mostly for sex, if someone cums on the floor, pees on the floor, or... w/e.  Will it freeze to it?  On the plus size you won't have bed bugs or covid😂"
80,1467608087016189959,2021-12-05T21:33:29.000Z,It was aboot time! #together #Canada #CanadaLovesYouBack🤘🥰📢 #COVIDIOT Will creator of this tag please stand up?#COVID19 #USA #ENGLAND #Germany #Austria #China #Japan #Africa 20 to Life for everyone involved in slaying of Mankind #Genocide  https://t.co/RBxQjUe20R via @YouTube
81,1467607994343034883,2021-12-05T21:33:07.000Z,Public health unit in Ontario reinstates COVID-19 measures amid surge of cases https://t.co/ESZKt4K0Ds https://t.co/toISB8FjI9
82,1467607755590615042,2021-12-05T21:32:10.000Z,Health officials are raising the alarm as the Covid-19 variant Omicron has more than thirty mutations (CNMNG News 🇨🇦)  https://t.co/XB8U10k9lY  #COVID19 #OmicronVariant #covidvariant #Canada #COVID
83,1467607480838590467,2021-12-05T21:31:04.000Z,@BCMatth @TiMoudou @CanadianPM @JustinTrudeau @fordnation Almost no one in Canada got the flu since all the covid precautions
84,1467607226177232901,2021-12-05T21:30:04.000Z,Montreal Chinese Hospital honoured for keeping COVID-19 at bay with early pandemic response | CBC News https://t.co/kqTjVTfWxE
85,1467607039165804555,2021-12-05T21:29:19.000Z,Public health unit in Ontario reinstates COVID-19 measures amid surge of cases https://t.co/ifGDmijYfJ https://t.co/IA0Ul333o3
86,1467607016797528065,2021-12-05T21:29:14.000Z,"Covid-19 infections in Ontario schools have skyrocketed to 8,095   (CNMNG News 🇨🇦)  https://t.co/UgwYimiPTO  #COVID19 #Ontario #schools #coronavirus #Canada  #COVID"
87,1467606974208438273,2021-12-05T21:29:04.000Z,Canada has bought up enough #COVID19 vaccine doses to vaccinate every Canadian 5x! Tell PM Trudeau to urgently start sharing surplus doses w/ countries in need. #ONE #Canada #Vaccine #Petition #EndCovidEverywhere https://t.co/W9ue0A0DKl
88,1467606580183003137,2021-12-05T21:27:30.000Z,Public health unit in Ontario reinstates COVID-19 measures amid surge of cases https://t.co/k1Y8V4ujxA via @torontostar
89,1467606351266390019,2021-12-05T21:26:35.000Z,@ddiamond @maggieNYT @Sulliview Canada -  correlate job forecast/actual - covid rapid penetration - fraud vax certificates rampant - inept or unwilling leadership next step Marshall Law cycle - Coin divers drivers rapid democratic rot
90,1467605904153526272,2021-12-05T21:24:49.000Z,@RefugeesCE #RefugeeConventionAt70 #UNHCR70 #RefugeesWelcome #RestoringWelcome #WithRefugees  #EuropeanUnion #CommunitySponsorship #Canada #EU #Biden #Australia #Germany #Please #Help save #chidren  we waited 4-10years for #Resettlement even before #COVID19 #StandWithIraqiRefugees in #Turkey https://t.co/mtqaGCo4xR
91,1467605719042113542,2021-12-05T21:24:04.000Z,"...with the rest of the world!  Atleast 50% of UK citizens are vaccinated, Canada, US the same thing but you that have fake COVID test want to go and join them and endanger people there.  Nigeria wake up!"
92,1467605425877045249,2021-12-05T21:22:54.000Z,@Pontifex #RefugeeConventionAt70 #UNHCR70 #RefugeesWelcome #RestoringWelcome #WithRefugees  #EuropeanUnion #CommunitySponsorship #Canada #EU #Biden #Australia #Germany #Please #Help save #chidren  we waited 4-10years for #Resettlement even before #COVID19 #StandWithIraqiRefugees in #Turkey https://t.co/EGNE1uIkWO
93,1467604984518828032,2021-12-05T21:21:09.000Z,@refugeecouncil #RefugeeConventionAt70 #UNHCR70 #RefugeesWelcome #RestoringWelcome #WithRefugees  #EuropeanUnion #CommunitySponsorship #Canada #EU #Biden #Australia #Germany #Please #Help save #chidren  we waited 4-10years for #Resettlement even before #COVID19 #StandWithIraqiRefugees in #Turkey https://t.co/dznoGRrjw3
94,1467604854277345289,2021-12-05T21:20:38.000Z,"As much as everyone wants to be mad at UK, Canada and the likes for restricting Nigerians from entering their countries, don’t forget some Nigerians openly get forged Covid tests and vaccine passports to travel. The country and its citizens should help themselves."
95,1467604805979934730,2021-12-05T21:20:27.000Z,"@shooterbruce @JewishResister Nope. But, hey, perhaps you could point to the source saying Canada turned them away due to their lack of COVID vaccination. I’ll wait."
96,1467604593043554305,2021-12-05T21:19:36.000Z,Canada recommends COVID-19 boosters for more people as cases rise and questions swirl about border measures https://t.co/Lzar7O9CG7 via @StCatStandard
97,1467604462168678403,2021-12-05T21:19:05.000Z,@AmbrosiEugenio #RefugeeConventionAt70 #UNHCR70 #RefugeesWelcome #RestoringWelcome #WithRefugees  #EuropeanUnion #CommunitySponsorship #Canada #EU #Biden #Australia #Germany #Please #Help save #chidren  we waited 4-10years for #Resettlement even before #COVID19 #StandWithIraqiRefugees in #Turkey https://t.co/mST0nWW5KE
98,1467604350914777089,2021-12-05T21:18:38.000Z,Tune in tomorrow for an important announcement with @Merck that will help strengthen Canada's life sciences sector and support the fight against COVID-19. 🇨🇦⬇️  https://t.co/KAeWBcqCXP
99,1467604343658409988,2021-12-05T21:18:36.000Z,"@JFK_Canada @thenetzerohero @ehTshirtCompany My sis had an extreme reaction to her first shot,lasted wks.Reported to the authorities,everything. Seen countless drs, got her second shot about a mth ago. So yes,I do know someone that could have been exempted. I also know people that have died of covid. Wish to know more?😐"
100,1467604249395838985,2021-12-05T21:18:14.000Z,Canada recommends COVID-19 boosters for more people as cases rise and questions swirl about border measures https://t.co/FC4Lj9orB3 via @WellandTribune
101,1467604199122903044,2021-12-05T21:18:02.000Z,"""Global Affairs Canada, asked for a response to the criticism, told The Globe that it might not be able to comment until Monday.""  New Canadian COVID-19 travel rules spark turmoil at airports and criticism from WHO /via @globeandmail https://t.co/tU1mK1Mshs"
102,1467604149294571520,2021-12-05T21:17:50.000Z,@GrizzAlberta @rexglacer If Veterans formally organize I'm sure there will be MASSIVE  support to march on the capital and shake Ottawa to its very core for as long as it takes invoke change. Austria and Austrslia are protesting COVID this could be done to protest tyranny in its entirety in Canada.
103,1467603729302134789,2021-12-05T21:16:10.000Z,"#Canada's tight #labour market is forcing many firms to offer regular #COVID19 testing over #vaccine mandates, while others are reversing previously announced inoculation requirements even as #Omicron variant cases rise. https://t.co/SOESHoYwEV"
104,1467603726064132107,2021-12-05T21:16:09.000Z,"#Canada's tight #labour market is forcing many firms to offer regular #COVID19 testing over #vaccine mandates, while others are reversing previously announced inoculation requirements even as #Omicron variant cases rise. https://t.co/UK5eD9rvgs"
105,1467602497992810496,2021-12-05T21:11:16.000Z,"@FergalBowers @rtenews Headline gives the impression that only unruly elements would resist Covid restrictions. Have you mentioned all the other peaceful protests that have taken place from Canada to Europe to Australia against discriminatory restrictions? If not, why not, self censorship? @WilliamsJon"
106,1467602297664552971,2021-12-05T21:10:29.000Z,Most important issues in Canada are ending the COVID tyranny and shutting down mass immigration from third-world countries.
107,1467602050661949458,2021-12-05T21:09:30.000Z,More children sick with COVID-19 as case rates rise in Waterloo region: Dr. Hsiu-Li Wang  https://t.co/RTvMTp03wW
108,1467601830817382402,2021-12-05T21:08:37.000Z,Canada trialing covid jab on babies! Sick! SHARE this far and wide🇺🇸  THIS IS SICK SICK SICK 🤮🤮🤮🤬🤬🤬 https://t.co/z3TuejIV06
109,1467601437031112709,2021-12-05T21:07:03.000Z,Feels like most people dont know how terrible it is travelling from a country outside of the US. In canada you need to get at least $250 worth of covid tests (within 3 days of the flight as well) there and back and overall the process its exhausting AF
110,1467601023095214083,2021-12-05T21:05:25.000Z,"@thomaskaine5 In Canada, most are wearing masks or they are not allowed in anywhere. There are still some that don't but they are in the minority and are not involved within the majority and are locked out of all activities. Most Canadians know Covid is not fake and it is a worldwide problem."
111,1467600359078215681,2021-12-05T21:02:46.000Z,@SciTimeTracy DR Andreas Noack KILLED 4 DAYS AFTER POSTING VIDEO https://t.co/9W7TnDWOLL #CrimesAgainstHumanity #BREAKING #VaccineSideEffects #COVID19 #Corona #antifa #BreakingNews #Vaxx #VAX #germany #austria #austrailia #canada #Ontario #VaccinePassports #news #VaccineDeaths #VaccinezVous
112,1467599911977766919,2021-12-05T21:01:00.000Z,@JFK_Canada @ehTshirtCompany I took my EpiPen and Benadryl to my appointment. It's better than accepting death 3x &amp; begging for intubation to end the pain &amp; terror not being able to breath. COVID nearly killed me the vaccine did not.
113,1467599759934435341,2021-12-05T21:00:24.000Z,Internal medicine physician @SeemaMarwahaMD clears up some of the frequently asked questions and concerns about COVID vaccines for kids (via @besthealthmag)  https://t.co/YUgdjy1FNj
114,1467599434313830404,2021-12-05T20:59:06.000Z,"@AwesomMechPilot @showalteresspee really ought to just move their ass somewhere else, I know they were almost about to add a team in Halifax but covid torpedoed that  idk where else in canada they could go, doesn't look like any other city has a stadium"
115,1467599419843485697,2021-12-05T20:59:03.000Z,"@MorgainePen1 Good luck! I'm still not convinced I'm staying in Canada once my dad passes on (He's 91 this month). Covid effed up my re-integration &amp; I'm 60 &amp; practically unemployable now. Cross fingers the publishing fairies will bless me but, other than the language thing, Holland is kinder."
116,1467598933681524736,2021-12-05T20:57:07.000Z,"#Omnicron MAY BE THE PATH TO #HerdImmunity! DONT LET GOVS &amp; MSM CONT TO DIVIDE US OR TAKE OUR RIGHTS, #Trudeau WILL NEVER GIVE THEM BACK! #VaccineMandate #VaccinePassports #mandate #quarantinecamps #unvaccinated #vaccineinjuries #Canada #Covid19 #cdnpoli https://t.co/5LcULNG7j5"
117,1467598872428093443,2021-12-05T20:56:52.000Z,@authoradambray Australia has been horrendous and that’s why they got my vote. Absolutely absurd what I’ve seen from them. Way worse than Canada or America. Hard to count China at all because they’ve always treated their population bad even before Covid for no reason.
